,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
12,2322177507,일반상가,상가,월세,23.05.24.,1/7,15000,37.521426,127.031714,1,,도산대로 먹자골목 1층 매우 귀한 무권리,165.29
13,2322178115,일반상가,상가,월세,23.05.24.,B1/15,16230,37.507732,127.039894,1,서향,"시작V. 언주,선정릉역 더블 역세권 층고 높은 상가,사무실",396.69
14,2322182748,단지내상가,상가,매매,23.05.24.,1/20,780000,37.49236,127.03072,1,서향,강남대로 1층 노출 좋은 상가 매매 ,179.96
15,2322180724,일반상가,상가,월세,23.05.24.,3/5,2000,37.516524,127.036346,1,북향,"학동역, 강남구청역 7분, 더블역세권, 3층 임대",68.5
16,2322181878,일반상가,상가,월세,23.05.24.,6/6,15000,37.499782,127.064548,1,남동향,대치동 학원가 대로변 코너자리 대형평수 엘베O 주차편리,306.59
17,2322179913,일반상가,상가,월세,23.05.24.,1/4,2000,37.474722,127.053013,1,남서향,"무권리, 국립국악고교 인근, 1층 임대",34.7
18,2322177397,일반상가,상가,월세,23.05.24.,B1/5,1000,37.506088,127.039509,1,북향,언주역세권 충현공원인근 노출 내부 수리완료 단독출입구 다용도,70
19,2322181717,일반상가,상가,월세,23.05.24.,3/6,3000,37.496442,127.03057,1,남동향,,109.38
0,2322174559,일반상가,상가,월세,23.05.24.,1/5,5000,37.482131,127.044775,1,남향,양재천1분 무권리 ALL신축급 리모델링 깨끗한 1층상가  연층가능,83.3
1,2322175332,일반상가,상가,월세,23.05.24.,B1/3,4000,37.510761,127.022947,1,서향,논현역 초역세권 넓은평수 상가,261.42
2,2322173593,복합상가,상가,월세,23.05.24.,1/4,2000,37.474722,127.053013,1,서향,"무권리, 국립국악고 인근, 1층 임대",34.7
3,2322173946,일반상가,상가,월세,23.05.24.,4/8,10000,37.519887,127.048479,2,북향,"청담리츠 초역세권, 청담동 신축 ,높은층고, 테라스O",95.8
4,2322175170,일반상가,상가,월세,23.05.24.,1/4,8000,37.502274,127.035491,1,서향,오피스상권 1층,85.95
5,2322174332,일반상가,상가,월세,23.05.24.,1/3,2500,37.502546,127.058581,1,서향,"대치사거리위치, 학생유동인구 많은곳",52.89
6,2322174974,일반상가,상가,월세,23.05.24.,2/6,10000,37.507704,127.024102,1,북서향,논현동 핫플레이스,116.77
7,2322176778,일반상가,상가,월세,23.05.24.,B1/12,16628,37.517749,127.041426,1,남향,"역세권강남구청역 7호선,수인분당선 도보30초 B1층 임대",492.26
8,2322174208,일반상가,상가,월세,23.05.24.,2/9,12000,37.491672,127.031468,1,북향,근리생활시설 상가,118.85
