,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
10,2320324223,일반상가,상가,매매,23.05.12.,2/6,35000,37.539615,126.869378,1,남서향,높은수익률 사거리코너 엘베 현임대성업중 버스정류장앞 인근개발호재,97.11
11,2320316078,단지내상가,상가,매매,23.05.12.,1/6,35000,37.539615,126.869378,1,남서향,대로변  버스정류장앞  동네중심상권  가시성좋음,44.31
12,2320267337,일반상가,상가,월세,23.05.12.,1/4,3500,37.539946,126.868361,1,남향,사진첨부 1층 무권리 넓은평수 깔끔한 상가,179.5
13,2320281410,일반상가,상가,월세,23.05.12.,4/5,1000,37.532413,126.865101,1,남서향,목동사거리근 대로변건물 4층 소호업종 강추,49.5
14,2320268910,일반상가,상가,월세,23.05.12.,2/4,2000,37.540488,126.864034,1,서향,등촌대로변 평수대비 저렴한 월세 내부실사유,100
15,2320284429,일반상가,상가,월세,23.05.12.,1/5,2500,37.525858,126.861019,1,남향,"1층코너상가로 유동,상주인구풍부 주차가 업종자유 수도가스있음",30
16,2320291632,일반상가,상가,월세,23.05.12.,4/5,4000,37.550241,126.865856,1,북동향,등촌역 도보1분 공항대로 무권리 상가,214.5
17,2320315781,단지내상가,상가,매매,23.05.12.,1/2,73000,37.51418,126.865025,1,서향,,13.88
18,2320272053,일반상가,상가,월세,23.05.12.,1/5,3000,37.525524,126.858509,1,남동향,신정역 l 가시성좋은 평수넓은 1층 상가,100
19,2320295174,일반상가,상가,월세,23.05.12.,B1/6,5000,37.550096,126.864204,1,서향,등촌역 도보1분 메디컬빌딩,110
0,2320263085,일반상가,상가,월세,23.05.12.,1/7,1000,37.534593,126.83438,1,북동향,,27.9
1,2320264752,일반상가,상가,월세,23.05.12.,B1/5,3000,37.543272,126.865843,1,남향,목동 주택가 편의점 코인세탁실 강서비 꿀상가 꿀매물 꿀사무실,56.58
2,2320219742,일반상가,상가,월세,23.05.12.,1/3,1000,37.529931,126.833928,1,남향,유동인구 많은 코너자리,44.46
3,2320228302,일반상가,상가,월세,23.05.12.,3/4,1000,37.518645,126.835788,1,남동향,"대단지아파트 입구위치.학원,요가강습,공부방등 추천합니다.금액 비율 조정가",104.28
4,2320230585,일반상가,상가,월세,23.05.12.,2/18,3000,37.516432,126.862078,1,남향,목동대단지주거밀집 교습소 병원추천 권리조율,71.2
5,2320247700,일반상가,상가,매매,23.05.12.,2/10,62000,37.517721,126.842002,1,북서향,대로변상가 3045세대아파트 배후지,92.43
6,2320260972,일반상가,상가,월세,23.05.12.,1/2,1000,37.53467,126.827872,1,북서향,신월사거리 위치 좋은 오래된 피자가게,27
7,2320261320,일반상가,상가,월세,23.05.12.,4/4,2000,37.516521,126.838539,1,남동향,"신월동강월초사거리대로변,사무실추천",165.28
8,2320233005,복합상가,상가,월세,23.05.12.,1/7,6000,37.512475,126.832441,1,남서향,대단지아파트 배후 프랜차이즈 저가커피 양도양수,41.42
9,2320250349,일반상가,상가,월세,23.05.12.,1/8,2000,37.533522,126.832792,1,동향,1층 전면 넓은상가 평수대비 저렴한 월세,89.7
10,2320238868,일반상가,상가,월세,23.05.12.,1/3,6000,37.525232,126.87423,1,서향,,77.94
11,2320259811,일반상가,상가,매매,23.05.12.,1/19,90000,37.519133,126.869191,1,남향,"목동대단지주거밀집,현성업중",49.85
12,2320262409,단지내상가,상가,매매,23.05.12.,1/2,15500,37.515777,126.876371,1,동향,,17.28
13,2320240621,일반상가,상가,월세,23.05.12.,1/6,10000,37.528324,126.854888,1,서향,,322.57
14,2320250519,일반상가,상가,월세,23.05.12.,1/11,4000,37.521843,126.869184,1,서향,목동대단지주거밀집 현업종인수가능 권리조율,37.98
15,2320263820,일반상가,상가,매매,23.05.12.,B1/1,2200000,37.523711,126.87674,1,남향,"수익률좋은초대형상가,목동오목교역초역세권,현성업중",3417.69
16,2320230655,일반상가,상가,월세,23.05.12.,1/5,1000,37.520431,126.842257,1,서향,현미용실 타업종가능 무권리 입주협의,27.31
17,2320232639,복합상가,상가,월세,23.05.12.,1/3,1000,37.539702,126.869056,1,동향,"성업중,현업종 인수자 우대,유동인원 많음,현 시설 인수시 권리금 협의가",36.7
18,2320231438,단지내상가,상가,매매,23.05.12.,B1/1,500000,37.522829,126.876614,1,,,1601.99
19,2320244686,단지내상가,상가,매매,23.05.12.,1/1,42000,37.516598,126.841914,1,남동향,,22.74
0,2320186631,일반상가,상가,월세,23.05.12.,B2/10,3000,37.550512,126.864923,1,남향,"등촌역이면신축건물,사무실추천",180.95
1,2320195748,일반상가,상가,월세,23.05.12.,1/4,2000,37.521655,126.876828,1,동향,오목교역 인접.재래시장.,27
2,2320185497,일반상가,상가,월세,23.05.12.,1/4,1500,37.521082,126.859953,1,서향,"유동인구많고 아무업종가,저렴한전면상가,수도시설,권리금있음",34
3,2320219406,일반상가,상가,월세,23.05.12.,1/2,1000,37.530121,126.836967,1,남향,상권이 우수한 코너자리,39.89
4,2320218477,단지내상가,상가,매매,23.05.12.,1/15,120000,37.516134,126.837273,1,북동향,신월시영아파트변 대로변 음식점 수익율양호  ,189.57
5,2320205302,일반상가,상가,월세,23.05.12.,2/4,1000,37.53578,126.864694,1,남향,"등촌로 근접한 주택가 진입로의 사무실, 보습학원 가능",69
6,2320158842,일반상가,상가,월세,23.05.12.,3/4,2000,37.521007,126.874671,1,,인구밀도 높은지역내 반듯한 남향의 상가입니다.,165.24
7,2320180421,일반상가,상가,월세,23.05.12.,4/7,4000,37.526236,126.841092,1,동향,목동경인대로변 사무실추천,201.62
8,2320197272,일반상가,상가,월세,23.05.12.,1/3,1000,37.520689,126.876089,1,동향,"7p,공실,사무실 및 공방추천,오목중앙시장동선,오목교역7분",24
9,2320211949,일반상가,상가,월세,23.05.12.,2/6,5000,37.548721,126.866961,1,남향,스터디까페등,105.78
