,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
8,2323655670,일반상가,상가,월세,23.06.03.,1/4,2500,37.586377,126.99691,1,북서향,성대 정문앞 대로변,45
9,2323676540,일반상가,상가,월세,23.06.03.,2/4,1000,37.578418,127.015123,1,동향,,59.51
10,2323697865,일반상가,상가,월세,23.06.03.,1/5,3000,37.576138,126.989216,1,동향,"와인바,맥주집 추천자리 창덕궁 주변으로 수요가 많은 음식점 자리",15
11,2323698595,일반상가,상가,월세,23.06.03.,1/2,3000,37.576395,126.962031,2,서향,"무악현대아파트 후문 무권리 점포, 전용 10P",38.63
12,2323694809,일반상가,상가,월세,23.06.03.,1/2,2000,37.582845,126.989332,1,서향,1층 소매판매점 33㎡,33
13,2323693917,단지내상가,상가,월세,23.06.03.,1/5,7000,37.58241,126.999042,3,북서향,"1층 무권리 상가, 혜화역4분,깔끔한 점포, 주차2대가능",228.44
14,2323658872,일반상가,상가,월세,23.06.03.,2/6,3000,37.57624,126.985403,1,북서향,"안국역 대로변 무권리 점포, 전용 39P",128.92
15,2323692939,단지내상가,상가,월세,23.06.03.,1/15,10000,37.574847,127.022996,1,동향,,52.45
16,2323673330,단지내상가,상가,월세,23.06.03.,1/15,10000,37.574847,127.022996,1,북동향,신설동지하철역에서 2분거리의 대로변에 위치하여 가성비 좋은 1층 상가임.,52.45
17,2323674211,복합상가,상가,월세,23.06.03.,2/18,4000,37.573651,127.020199,1,동향,동묘역에서 3분거리에 위치하여 접근성이 좋은 숭인동 청년주택의 2층상가임,215.14
18,2323649159,일반상가,상가,월세,23.06.03.,3/4,700,37.572492,127.015911,1,동향,"지하철1,6호선 떠블역세권이며 동묘앞역 5번출구 에서 도보1분거리",23.1
19,2323668042,일반상가,상가,월세,23.06.03.,1/5,7000,37.576599,127.006327,1,남향,AA급지. 코너. 전시장. 쇼륨. 24시간 유동인구. 지하or통임대 가능,107.14
0,2323577755,일반상가,상가,월세,23.06.03.,1/3,10000,37.574162,126.985373,1,남향,인사동상가  무권리 1년내내 잘되는 상권   놓치지마세요,72.6
1,2322840547,일반상가,상가,월세,23.05.30.,2/2,500,37.572394,126.979451,1,북향,광화문 특급 상가 입니다,12.1
2,2323588572,일반상가,상가,월세,23.06.03.,4/6,8000,37.569947,126.985607,1,북동향,종각역 상가사무실 임대,82.5
3,2323576948,일반상가,상가,월세,23.06.03.,B1/12,2277,37.571032,126.980491,1,동향,종각역도보3분 무권리 상가 힙한스타일 스텐딩바 강추,79.2
4,2323586172,일반상가,상가,월세,23.06.03.,B1/12,2000,37.574926,126.973418,1,북향,경복궁역 연결 상가. 내부 인테리어 좋음.,23.51
5,2323570794,일반상가,상가,월세,23.06.03.,1/1,1000,37.574643,126.996991,1,남향,"단독 1층 사용, 깔끔한 리모델링 완료, 합리적인 가격의 매물",29.92
6,2323577183,일반상가,상가,월세,23.06.03.,2/12,20000,37.569708,126.984278,1,남향,"관철동 젊음의 거리 내 고깃집, 시설 완비, 권리금 협의",419.8
7,2323569185,일반상가,상가,월세,23.06.03.,3/4,4000,37.569767,126.984095,1,북향,"위치좋은  종각역  도보3분 무권리 3층 상가, 40p ",132.23
8,2323577201,일반상가,상가,월세,23.06.03.,2/3,10000,37.574162,126.985373,1,남향,무권리 1년내내 잘되는 상권   놓치지마세요 예쁜 찻집 카페 강추,141.9
9,2323604793,일반상가,상가,월세,23.06.03.,1/4,5000,37.57107,127.010607,1,동향,"1층 상가, 권리 ",66
10,2323617629,일반상가,상가,월세,23.06.03.,B1/14,2000,37.571997,126.974328,1,남동향,"광화문역세권, 광화문광장호재,유동인구많음,평일주말사람많은지역",24.88
11,2323618997,일반상가,상가,월세,23.06.03.,1/6,100000,37.57094,126.989013,1,,파고다 공원 바로옆 건물전체 통임대,1760.75
12,2323577551,일반상가,상가,월세,23.06.03.,1/3,2300,37.56991,127.005617,1,남향,종로5가 청계천변 통상가,94.93
13,2323610369,일반상가,상가,월세,23.06.03.,4/4,10000,37.573729,126.985116,1,북동향,인사동메인거리 무권리상가 갤러리 찾집 카페 강추자리,77.16
14,2323620234,일반상가,상가,월세,23.06.03.,3/5,5000,37.56893,126.987189,1,남향,"종각역상가,사무실. 엘레베이터 연결, 내부남녀구분화장실. ",163.6
15,2323642611,일반상가,상가,월세,23.06.03.,3/4,1200,37.572492,127.015911,1,서향,"지하철1,6호선 떠블역세권이며 동묘앞역 5번출구 에서 도보1분거리",39.7
16,2323577352,일반상가,상가,월세,23.06.03.,1/9,20000,37.570541,126.989088,1,동향,"종로3가 송해거리 내 1층 상가, 유동인구 많은 건물, 무권리",49.58
17,2323603225,일반상가,상가,월세,23.06.03.,2/6,10000,37.581596,127.002807,2,동향,대학로 메인상권 . 3층 전체 . 내부남여화장실.,243
18,2323618870,일반상가,상가,월세,23.06.03.,2/2,1000,37.574601,126.97123,2,남향,"경복궁역근처상가, 개인화실공방추천, 내부화장실",16.53
19,2324646554,일반상가,상가,월세,23.06.09.,전체층/2,5000,37.571254,127.001734,1,남향,"초역세권 유동인구 많은 현업 성업중, 손님 많아요.",37.02
0,2324588269,일반상가,상가,월세,23.06.09.,1/2,5000,37.575816,126.991252,1,남동향,권농동서순라길코너  무권리 1층 다용도 점포 바로 입주가,43
1,2321945448,단지내상가,상가,매매,23.05.23.,1/1,85000,37.568605,126.966056,1,남서향,,35.3
2,2321895327,복합상가,상가,월세,23.05.23.,1/20,8000,37.570464,126.97985,1,동향,광화문 특급 상가 급매물 입니다,42.98
3,2324519107,일반상가,상가,월세,23.06.09.,1/1,2000,37.573736,126.990714,1,동향,권리유 익선동카페거리 좋은자리 양도,43.43
4,2324514221,일반상가,상가,월세,23.06.09.,2/2,10000,37.574196,126.989503,1,동향,익선동최고 메인자리 영업잘됨,94.8
5,2322039765,일반상가,상가,월세,23.05.23.,B1/3,3000,37.573571,127.019223,1,남향,유동인구 엄청 많은 동묘 인근 이면도로변 가성비 뛰어난 지하 무권리,162.82
6,2321963708,단지내상가,상가,매매,23.05.23.,1/1,90000,37.568605,126.966056,1,남동향,세입자 끼고 매매 스트리트 수익형 상가 ,45.2
7,2324636006,일반상가,상가,월세,23.06.09.,1/2,3000,37.573534,126.997796,1,동향,대로변 사거리 코너입지 소형상가 임대,5.92
8,2324579709,일반상가,상가,월세,23.06.09.,1/1,5000,37.573282,126.990438,1,,익선동 성업중인 카페,29.75
