,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
18,2324777651,일반상가,상가,월세,23.06.10.,5/7,3000,37.563955,127.029674,2,북향,"상왕십리역 대로변 바로, 가시성 최고의자리 주차가능",243.87
19,2324766260,복합상가,상가,월세,23.06.10.,1/12,3000,37.559619,127.06815,1,북서향,장한평역 이용 용답동 자동차 중고시장내 오피스텔 1층 상가 겸 사무실,140.75
0,2324723509,일반상가,상가,월세,23.06.10.,3/4,3000,37.546492,127.04485,1,서향,서울숲 대로변 3층무권리 상가점포,50
1,2324708132,일반상가,상가,월세,23.06.10.,2/2,10000,37.546815,127.026583,1,서향,무권리 2층상가점포 대로변노출 테라스11 전용27,90.57
2,2324709106,일반상가,상가,월세,23.06.10.,6/6,5000,37.548401,127.04732,1,북서향,전용35 뚝섬역 역세권 6층 상가 사무실,119
3,2324694619,단지내상가,상가,월세,23.06.10.,1/2,1500,37.570029,127.026509,1,서향,대단지 아파트 셀프애견샤워시설 양도,41.66
4,2324702595,일반상가,상가,월세,23.06.10.,1/2,3000,37.538697,127.047742,1,북동향,성덕정길 메인도로 대형평수 1층 상가,214.5
5,2324722687,일반상가,상가,월세,23.06.10.,3/5,2000,37.54772,127.025445,1,동향,금호사거리부근 공실 즉시입주 가능,66.96
6,2324702289,일반상가,상가,월세,23.06.10.,1/13,2000,37.55006,127.050646,1,북동향,"오피스상권 1층소형상가, 내부인테리어 깔끔",32.6
7,2324702065,일반상가,상가,월세,23.06.10.,1/3,1000,37.539461,127.050235,2,북서향,성수동 월세 저렴한 1층 상가,43
8,2324705097,일반상가,상가,월세,23.06.10.,1/5,3000,37.551966,127.021141,1,남서향,귀한 1층 점포및사무실 어린이관련 교습소추천,84.15
9,2324688767,일반상가,상가,월세,23.06.10.,1/4,1500,37.548898,127.055607,6,동향,전용10 성수역 인근 가성비 좋은 1층 상가,33.12
10,2324703052,일반상가,상가,월세,23.06.10.,1/2,2000,37.538697,127.047742,4,북향,유동인구 많은 성덕정길 메인 1층 상가 ,37
