,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
19,2323140325,단지내상가,상가,월세,23.05.31.,1/3,500,37.620152,127.011237,1,남향,하시입주가능,16.05
0,2323076720,일반상가,상가,월세,23.05.31.,1/2,1000,37.637263,127.016961,1,북향,무권리 사진첨부 가오리역 대로변 사거리  커피숍 네일아트 공방,25.26
1,2323118471,일반상가,상가,월세,23.05.31.,B1/4,1000,37.627472,127.037596,1,남동향,"번동 대로변 위치, 가시성 좋음, 버스정류장 바로앞",127.44
2,2323019035,일반상가,상가,월세,23.05.31.,2/6,6000,37.625294,127.026928,1,,급상가 초역세권 무권리 공실 대로변 시인성최고 업종자유 병원 프렌차이즈,187.83
3,2323102613,일반상가,상가,월세,23.05.31.,2/5,1500,37.642636,127.011126,1,서향,특올수리 완료 사진참조 인수초 대로변 학원 교습소 스튜디오 공방,46.26
4,2323049378,단지내상가,상가,월세,23.05.31.,2/3,1000,37.616108,127.017407,1,북서향,,58.56
5,2323007688,단지내상가,상가,매매,23.05.31.,B2/1,56000,37.620152,127.011237,1,남향,외관상1층 버스정류장 앞 전면 넓은 상가,36.76
6,2323127108,일반상가,상가,월세,23.05.31.,1/6,5000,37.613275,127.037345,1,남서향,창문여고 사거리 인근 대형평수,192.24
7,2324757177,단지내상가,상가,월세,23.06.10.,2/2,1800,37.639395,127.026107,1,북서향,강북구청 정문 앞 유동인구 상시 많은 라인 저렴한 월세의 무권리 상가,23.14
8,2324776899,일반상가,상가,월세,23.06.10.,6/8,5000,37.638531,127.024209,4,남향,"무권리,수유 메인 먹자라인,칵테일 바, 카페, 주점 등 다용도 주천",166.07
9,2324768529,일반상가,상가,월세,23.06.10.,1/3,1000,37.633869,127.025505,2,남향,미용실 애견미용 대리점 다용도 1층 무권리 상가점포 추천합니다,36
10,2324768673,일반상가,상가,월세,23.06.10.,1/1,1000,37.641649,127.021437,1,북서향,"횡단보도바로앞,판매점,주차가능,내부화장실",28.09
11,2324777861,일반상가,상가,월세,23.06.10.,1/3,2000,37.615952,127.02887,3,동향,"무권리, 신축, 노출굿, 미용실, 디져트카페, 뷰티샵, 대리점,애견샵등 ",39.56
12,2324757062,일반상가,상가,월세,23.06.10.,1/4,14000,37.637416,127.024633,1,남동향,수유역 출구 앞에 위치 다양한 판매점 및 카페 베이커리 약국 음식점 추천,34.38
13,2324776997,일반상가,상가,월세,23.06.10.,1/1,700,37.641061,127.027962,1,북동향,프랜차이즈 및 유흥 밀집 지역에 위치한 1층 가성비 상가 1인샵 추천,26.44
14,2324777810,일반상가,상가,월세,23.06.10.,2/2,1500,37.615952,127.02887,2,동향,"역세권,무권리,신축,뷰티,미용,쇼핑몰,컨설팅사무실등",44.46
15,2324784131,일반상가,상가,월세,23.06.10.,1/1,1000,37.629276,127.015884,4,남서향,빨래골 대로변 주거지역 인근 상가,26.4
16,2324780890,일반상가,상가,매매,23.06.10.,B1/4,12000,37.625279,127.014278,1,남향,"2종근생,전체보일러난방,일부방사용가능,",49.18
17,2324786136,일반상가,상가,월세,23.06.10.,1/5,1000,37.649271,127.014365,1,남향,대로변인근 이면도로접 4.19역3분거리 유동인구 많음,20.6
18,2324775864,일반상가,상가,월세,23.06.10.,1/2,1000,37.629829,127.017294,3,북동향,"수유동 주거밀집지역,대로변인근,무권리,카페,공방,뷰티업종 등",35.29
19,2324773249,일반상가,상가,월세,23.06.10.,1/3,5000,37.619595,127.020023,3,북향,전면넓은 삼양사거리 대로변 1층 점포 유동인구많음  창고별도있음,50
0,2324753006,일반상가,상가,월세,23.06.10.,B1/9,5000,37.634309,127.021889,1,남향,매우 깔끔한 수유사거리 오피스 빌딩 지하 대형 상가 중앙냉난방시스템,195.04
1,2324752267,일반상가,상가,월세,23.06.10.,4/7,10000,37.639062,127.025259,1,남동향,수유역 먹자골목 오랫동안 운영 중인 당구장 외에도 다양한 업종 가능,199.86
2,2324751322,일반상가,상가,월세,23.06.10.,3/6,3000,37.625016,127.027039,2,동향,미아역 초 역세권  대로변 상가  권리금 無  유동인구 多,128.06
3,2324755431,일반상가,상가,월세,23.06.10.,B1/5,1000,37.639307,127.022487,1,서향,수유역 먹자골목 대로변에 위치한 성업 중인 마사지 매매,138.9
4,2324756256,일반상가,상가,월세,23.06.10.,1/6,5000,37.634636,127.02516,1,북향,가시성 뛰어난 대로변 횡단보도 앞 고깃집 장사 꾸준히 잘 됩니다,66.11
5,2324748519,일반상가,상가,월세,23.06.10.,2/3,2000,37.638356,127.023052,4,동향,가시성 좋은 2층 상가자리,114.22
6,2324756385,일반상가,상가,월세,23.06.10.,1/2,1500,37.633715,127.02225,1,남향,수유사거리 먹자 라인 미용실 네일 배달 커피 식당 호프 다용도 상가,26.44
7,2324756584,일반상가,상가,월세,23.06.10.,10/15,33000,37.635693,127.023828,1,북서향,수유역 롯데시네마 입점 중인 빌딩에 대형 상가 임대 물건,396.7
8,2324756674,일반상가,상가,월세,23.06.10.,1/3,1500,37.633015,127.023796,1,동향,차량 왕래 많은 수유전통시장 가구거리 대로변에 위치한 1층 무권리 상가,66.11
9,2324752172,단지내상가,상가,월세,23.06.10.,B1/3,1500,37.633015,127.023796,1,서향,수유전통시장 가구거리 대로변에 위치한 저렴한 지하 1층 무권리 상가,148.76
10,2324755335,일반상가,상가,월세,23.06.10.,2/15,2000,37.636975,127.025674,2,남동향,"신축, 수유역세권, 엘베, 추가 주차가능, 사무실, 뷰티업종, 다용도  ",63.68
11,2324751525,일반상가,상가,월세,23.06.10.,B1/9,2000,37.631152,127.023923,1,동향,"무권리, 대로변 위치 접근성, 노출성 매우 좋음",148.76
12,2324742576,일반상가,상가,월세,23.06.10.,1/4,500,37.641133,127.021113,1,서향,"1층 무권리점포, 상하차 수월, 사무실, 다용도 업무공간, 뷰티관련샵",29
13,2324754690,일반상가,상가,월세,23.06.10.,1/1,5000,37.639701,127.022451,1,동향,수유역 먹자 대로변 대형 음식점 단체 룸 내부 화장실 큰 주방 컨디션 굿,145.88
14,2324756072,일반상가,상가,월세,23.06.10.,1/2,5000,37.639367,127.024846,1,북동향,초급매 수유역 역세권 먹자상권에 위치한 내외부 컨디션 우수한 상가,97.82
15,2324753372,일반상가,상가,월세,23.06.10.,1/6,13000,37.638514,127.025008,1,북서향,최고의 자리 수유역 메인 먹자골목 사거리 코너 1층 상가 유동성 최상,66.11
16,2324754817,일반상가,상가,월세,23.06.10.,2/4,2000,37.639723,127.028013,1,북서향,강북구청 사거리 대로변 가성비 상가 네일 미용실 사진관 파티룸 사무실추천,33.05
17,2324741035,일반상가,상가,월세,23.06.10.,4/7,73000,37.613287,127.030386,1,서향,미아사거리역 새로운 랜드마크 병의원,512
18,2324753172,일반상가,상가,월세,23.06.10.,3/9,5000,37.634309,127.021889,1,남향,수유사거리 오피스 빌딩 통 유리 채광 및 개방감 우수 중앙냉난방 시스템,142.14
19,2324756742,일반상가,상가,월세,23.06.10.,1/3,1500,37.64083,127.027308,1,북서향,작직만 알찬 수유리 먹자골목 순이익 좋은 성업 중인 음식점 양도양수 가능,39.7
0,2324736485,일반상가,상가,월세,23.06.10.,1/1,10000,37.641908,127.024487,1,남서향,"유동많은 대로변, 가시성 좋음, 야장가능",148
1,2324704476,일반상가,상가,월세,23.06.10.,1/4,60000,37.637035,127.024086,1,남동향,수유역 대로변 안테나샵 위치,132.23
