,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
14,2324603272,일반상가,상가,월세,23.06.09.,1/12,20000,37.486432,127.004556,1,서향,1층 대로변 가시성좋은 상가 유동인구 풍부 권리금 무,347.45
15,2324664005,단지내상가,상가,월세,23.06.09.,2/5,2000,37.491841,127.027184,1,서향,서초 독수리 오형제인 대단지중심상권 접근성최고.권리금있음.,18.57
16,2324660914,일반상가,상가,월세,23.06.09.,1/5,2000,37.479236,126.98407,8,서향,유동성 매우 좋은라인 전면 통유리 전면 노출 최상급 매물입니다.,26.28
17,2324610180,일반상가,상가,월세,23.06.09.,B1/7,3000,37.493997,127.015551,1,북향,"교대역 바로 앞 대로변, 내.외관 우수, 엘베O, 직계단O, 주차O",99.2
18,2324649199,단지내상가,상가,월세,23.06.09.,B1/5,2000,37.491841,127.027184,1,동향,"5000세대 밀집지역,첫입주.권리무.단독상가",22.04
19,2324637704,일반상가,상가,월세,23.06.09.,B1/4,2000,37.485522,127.017325,2,서향,"남부터미널역 도보 30초 대로변, 초특급 가성비 무권리 지하1층 상가",109.2
0,2324593138,일반상가,상가,월세,23.06.09.,B1/4,4000,37.49115,126.992243,1,북향,현재 스포츠교실 전용 약70 룸2 주차편리 ,260.78
1,2324601631,일반상가,상가,월세,23.06.09.,1/5,3000,37.484532,127.010821,1,동향,"사거리 대로변, 전면 노출 및 가시성 우수, 남부터미널역 도보 6분",66.22
2,2324601351,단지내상가,상가,월세,23.06.09.,B1/24,3000,37.486561,127.012904,1,남향,,95.64
3,2324588533,일반상가,상가,월세,23.06.09.,1/4,19300,37.488268,126.993853,1,남동향,,204.6
4,2324525414,일반상가,상가,월세,23.06.09.,1/5,2000,37.481305,127.041329,6,서향,노출형천정 3.1m 레일등 에폭시바닥 현재 성업중인 사거리 코너 커피숍,62.8
5,2324532012,일반상가,상가,월세,23.06.09.,1/1,5000,37.490331,127.005772,1,동향,"노출도좋은1층상가,음식점 강력 추천.  ",85.79
6,2324565408,일반상가,상가,월세,23.06.09.,1/12,20000,37.486432,127.004556,2,서향,"공실, 1층 대로변 대형상가 및 사무실, 기존은행자리, 무료주차5대",347.45
7,2324504847,일반상가,상가,매매,23.06.09.,1/16,180000,37.491594,127.014523,1,서향,교대역대로변 초역세권으로 수익이 보장되는 인테리어 멋진 상가임,59.4
8,2324596552,일반상가,상가,월세,23.06.09.,1/3,4000,37.498842,126.997356,1,남향,A서래마을 1층 무권리 예쁜 외관의 상가,94.48
9,2324568011,일반상가,상가,월세,23.06.09.,1/5,3000,37.475365,127.04429,3,동향,,43
10,2324601017,일반상가,상가,월세,23.06.09.,B1/13,8000,37.487661,127.012957,1,북향,"역세권 지1층, 실사진O, 단독 출입구O, 엘베 연결 O, 간판설치O",277.68
11,2324552239,일반상가,상가,월세,23.06.09.,1/3,7000,37.521327,127.015139,1,남향,"대로변 단지상가,자유업",19.54
12,2324492795,복합상가,상가,월세,23.06.09.,B1/15,1000,37.48607,126.982636,2,서향,"무권리 공실 지하1층 소형상가, 이수역과 연결된 전용면적4, 주차",13.16
13,2324573617,일반상가,상가,월세,23.06.09.,1/7,5000,37.485573,126.99551,1,북향,내방역세권 1층상가임대,84
14,2324566013,일반상가,상가,월세,23.06.09.,1/4,19300,37.488268,126.993853,1,남서향,,204.6
15,2324581471,일반상가,상가,월세,23.06.09.,1/5,2000,37.492077,126.983601,5,남동향,리모델링건물 코너상가 노출잘되고 깔끔한곳 층고높음 카페 미용실 사무실추천,33.05
16,2324594553,일반상가,상가,월세,23.06.09.,3/5,1000,37.472903,127.047197,1,남향,현장사진0 대로변 깔끔한 상태 상가,59.5
17,2324575609,일반상가,상가,월세,23.06.09.,1/12,20000,37.486432,127.004556,2,서향,"서초역 도보 10분, 층고 높은 1층 대형상가, 주차5대 무료",347.45
18,2324594240,일반상가,상가,월세,23.06.09.,2/4,2000,37.468871,127.043175,1,동향,현장사진O 시민의숲역 도보 7분 거리 상가,82.59
19,2324548613,일반상가,상가,매매,23.06.09.,2/5,65000,37.506942,127.006175,1,남향,,17.7
0,2324478196,복합상가,상가,매매,23.06.09.,1/12,240000,37.50024,126.999419,1,북서향,반포동 상가분양 도로변 1층 전용26 전화주세요,85.65
1,2323132029,일반상가,상가,월세,23.06.01.,1/6,5000,37.475348,127.037595,1,남향,양재천 뷰  귀한 카페자리,160.88
2,2323084486,일반상가,상가,월세,23.06.01.,1/3,3000,37.512849,127.019123,1,남향,1층 전체 감성인테리어 논현역3분 신사역 5분 화이트톤 즉시입주,78
3,2323064828,일반상가,상가,월세,23.06.01.,5/16,20000,37.509042,127.021921,1,동향,,302.1
4,2324466361,일반상가,상가,월세,23.06.09.,1/6,3000,37.489863,127.012716,1,서향,"ERD 사진有, 무권리, 오피스주거 혼재상권, AAA컨디션",75
5,2324461043,단지내상가,상가,월세,23.06.09.,1/5,8000,37.488818,127.027669,1,남향,,29.09
6,2323942214,일반상가,상가,월세,23.06.09.,B1/6,3000,37.474759,127.045945,1,남서향,,195.5
7,2323021156,일반상가,상가,월세,23.06.01.,1/3,11000,37.510477,127.018589,2,남향,,93
8,2323134779,일반상가,상가,월세,23.06.01.,1/6,2000,37.513592,127.018683,1,동향,O잠원동 먹자골목 1층 상가 .신사역 도보5분 역세권.  가성비 甲,46.78
9,2324391713,복합상가,상가,월세,23.06.09.,2/15,5000,37.48579,127.015459,1,동향,"대로변, 남터역2분, 병의원,일반사무실 강추",84.13
10,2323011741,일반상가,상가,월세,23.06.01.,1/3,11000,37.510477,127.018589,1,남향,,274.4
11,2324409047,복합상가,상가,매매,23.06.09.,6/12,98000,37.494395,127.027689,1,남동향,추천상가매물 강남역 초역세권 도로변코너부노출상가 투자가치 굿 수익률 굿,51.08
12,2324436697,일반상가,상가,월세,23.06.08.,1/4,5000,37.46958,127.0448,1,남향,O상세사진O 실30 리모델링 완료 코너 통창 깔끔한 1층 상가,95.28
13,2324436658,일반상가,상가,월세,23.06.08.,1/4,5000,37.46958,127.0448,1,남향,O상세사진O 실30 리모델링 완료 코너 통창 깔끔한 1층 상가,95.28
14,2324463006,일반상가,상가,월세,23.06.08.,B1/5,30000,37.502427,127.011917,1,서향,사거리 대로변 상가.대박나는 자리.스포츠센터강추,350.13
15,2324452819,단지내상가,상가,월세,23.06.08.,1/5,3000,37.488818,127.027669,1,서향,,23.01
16,2324435859,단지내상가,상가,월세,23.06.08.,1/5,5000,37.488818,127.027669,1,남향,1층남쪽 Xi 1층대비 저렴한 임대료 Xi 남쪽 대로 방향 Xi 추천,24.3
