,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
4,2323397594,일반상가,상가,월세,23.06.02.,1/4,5000,37.610918,127.104673,1,남향,"양원지구내 신축코너상가,층고높은 1층 상가,주차공간넓음",104.16
5,2323539808,일반상가,상가,월세,23.06.02.,1/27,2000,37.59767,127.094418,1,동향,실9.귀한무권리.공실.즉시입주.노출좋은곳.소형카페.판매점 강추,30.31
6,2323467111,일반상가,상가,월세,23.06.02.,B1/2,500,37.578291,127.091559,1,서향,"권리금및 관리비 없음, 바닥층, 실내 침실, 싱크대및 화장실 있음",39.9
7,2323551630,일반상가,상가,월세,23.06.02.,1/3,2000,37.583704,127.088564,1,남동향,,29.05
8,2323342788,일반상가,상가,월세,23.06.02.,1/5,2500,37.581958,127.093691,1,서향,노출 잘 되는 횡단보도 앞 코너자리 카페,60
9,2323564344,일반상가,상가,월세,23.06.02.,2/4,2000,37.59223,127.083183,1,남향,"상봉역 도보6분 대로변 상가, 공장,사무실추천",163
10,2323350784,일반상가,상가,월세,23.06.02.,1/3,1000,37.58456,127.084981,2,남향,1층 상가 권리금X 관리비X 내부화장실 싱크대,30
11,2323405018,일반상가,상가,월세,23.06.02.,1/4,4000,37.607452,127.106962,1,남향,양원지구내 노출좋은 1층코너상가,85.95
12,2324322643,단지내상가,상가,월세,23.06.08.,1/4,1500,37.61765,127.101034,1,북향,"전용18, 주택가 근생상가, 주차가능, 층고높은 신축건물, 입주협의",59.93
13,2323301625,일반상가,상가,월세,23.06.01.,1/4,10000,37.594703,127.094437,1,남향,"권리금이 없고, 공실이며, 대로변에 있어 교통이 편리하고 유동인구가 많음",181.5
14,2323301297,일반상가,상가,월세,23.06.01.,1/4,2000,37.594703,127.094437,1,남향,"권리금이 없고, 공실이며, 대로변에 있어 교통이 편리하고 유동인구 많음",33
15,2323309465,일반상가,상가,월세,23.06.01.,1/8,3000,37.595837,127.087708,1,남동향,무권리.성당 앞 자리좋은 1층 유동인구 보장.분식토스트선술집 추천,31.62
16,2323301824,일반상가,상가,월세,23.06.01.,1/4,3000,37.594703,127.094437,2,남향,"권리금이 없고, 공실이며, 대로변에 있어 교통이 편리하고 접근성이 양호",89.1
17,2323311724,일반상가,상가,월세,23.06.01.,1/5,2500,37.59311,127.09355,1,서향,대로변 권리없는 점포,67
18,2323315526,일반상가,상가,월세,23.06.01.,2/4,1000,37.584313,127.085092,1,북향,"2층 공장, 사무실, 창고, 기타 점포 등",84
19,2323301458,일반상가,상가,월세,23.06.01.,4/4,1000,37.594703,127.094437,1,남향,"권리금이 없고, 공실이며, 대로변에 있어 교통이 편리하고, 유동인구 많음",36.3
0,2323250984,단지내상가,상가,월세,23.06.01.,1/6,4000,37.576273,127.086091,1,서향,용마산역인근 버스차로변 1층무권리상가,167
1,2323161062,일반상가,상가,월세,23.06.01.,1/3,1000,37.58456,127.084981,2,남향,"10미터도로변 1층상가 사무실,판매점,네일샵등 다용도 점포",33
2,2323228814,단지내상가,상가,월세,23.06.01.,1/5,1000,37.591082,127.099749,1,북향,권리없는 추천매물,30
3,2323301034,일반상가,상가,월세,23.06.01.,1/3,2000,37.595738,127.099398,1,북동향,무권리 .장사하기 좋은 평수. 우림시장 입구방향. 건물 주차장 있음,50
4,2323236262,일반상가,상가,월세,23.06.01.,1/2,5000,37.608942,127.104288,1,북향,"전용67, 1, 2층 단독사용, 사무실 추천, 신내역 양원역 더블역세권",222.31
5,2323142943,일반상가,상가,월세,23.05.31.,1/3,2000,37.614923,127.075565,1,서향,묵동 전면 노출 좋은 대로변 1층 상가 임대,66.1
6,2323018815,일반상가,상가,월세,23.05.31.,2/4,1000,37.578685,127.091605,1,남향,대로변 상가점포 편리한 교통 사가정역4번출구 도보 7분내외 무권리,56.16
7,2323006680,일반상가,상가,월세,23.05.31.,1/4,3000,37.589223,127.079125,2,남향,"10x4m도로 코너건물, 1층 전면넓은 깔끔한 점포",92.43
8,2323152825,일반상가,상가,월세,23.05.31.,B1/6,2000,37.580848,127.084493,1,북향,사가정역 인근 대로변 지층 공장사용가능 주차가능,119
9,2323125267,일반상가,상가,월세,23.05.31.,1/5,10000,37.5989,127.080324,5,서향,동일로 대로변 버스정류장 바로 앞 넓은 상가,148.76
10,2323126459,일반상가,상가,월세,23.05.31.,1/2,700,37.584671,127.089146,1,남향,,20
11,2323156621,단지내상가,상가,매매,23.05.31.,1/1,49000,37.617196,127.106467,1,남동향,현재 임차인 영업중이며 세안고 매매,34.76
12,2323096398,일반상가,상가,월세,23.05.31.,7/7,4000,37.612961,127.076825,1,동향,"1.전용45p 2.병원인테리어완비진료실,데스크,입원실등 3.주차여유",180
13,2324776683,일반상가,상가,월세,23.06.10.,3/7,5000,37.579626,127.08801,3,서향,사가정초역세권 병원 학원 추천 대로변 최고상권 유동인구 많은 상권,165.2
14,2324774099,일반상가,상가,월세,23.06.10.,1/2,1000,37.591393,127.075395,1,서향,無권리. 즉시입점가능. 유동인구많아요. 뷰티샵 사무실 추천,33
15,2324786785,일반상가,상가,월세,23.06.10.,1/5,2500,37.59311,127.09355,2,서향,대로변 전용 무권리 상가 임대,66.91
16,2324784574,일반상가,상가,월세,23.06.10.,1/5,1000,37.594943,127.100241,1,남동향,우림시장 오거리 입지 좋은 저렴한 점포 임대,42.9
17,2324775916,단지내상가,상가,월세,23.06.10.,1/5,1000,37.604962,127.077673,1,북향,無권리. 중화역 먹골역 인접. 깔끔한 상가점포.뷰티샵 판매점 강추,15.45
18,2324777012,일반상가,상가,월세,23.06.10.,1/3,1500,37.578815,127.083772,1,남서향,유동인구많은 사가정역세권 업종무관 가성비좋은 가게,33
19,2324784922,일반상가,상가,월세,23.06.10.,1/4,500,37.586529,127.091722,1,서향,주택가 입지 좋은 저렴한 상가 임대,31.35
0,2324765935,일반상가,상가,월세,23.06.10.,1/3,500,37.588874,127.092226,2,남향,"주차 가능한 저렴한 상가,관리비 권리금 부가세 없음,수도 시설 완료 공실",17.54
1,2324767501,일반상가,상가,월세,23.06.10.,1/5,2000,37.587805,127.100508,1,북향,프렌차이즈          전업종 추천             신축공실,33.05
2,2324746535,일반상가,상가,월세,23.06.10.,6/7,3000,37.587056,127.080201,1,남동향,대형사무실 또는 둘로 나눈 소형사무실 임대 가능.,167
3,2324746292,일반상가,상가,월세,23.06.10.,1/4,2000,37.597689,127.100086,1,남동향,"유동인구많은 대로변 횡단보도,버스정류장앞 코너자리 무권리상가",49
4,2324746103,일반상가,상가,월세,23.06.10.,1/6,6000,37.588154,127.085639,1,남향,"면목역 도보 2분, 위치 좋은 대로변 상가",119
5,2324759959,일반상가,상가,월세,23.06.10.,1/2,1000,37.5929,127.088134,1,북향,무권리 대로변 코너 소형점포,26.4
6,2324765878,일반상가,상가,월세,23.06.10.,1/5,1000,37.592244,127.079659,1,남향,1층.프랜차이즈성업중,33
7,2324769128,일반상가,상가,월세,23.06.10.,1/3,500,37.58437,127.090536,1,북향,이면도로 1층점포,20
8,2324762721,일반상가,상가,월세,23.06.10.,B1/6,1500,37.615805,127.079705,1,남동향,묵동 도깨비시장 골목 전면 1층 상가입니다.,56.1
9,2324747293,일반상가,상가,월세,23.06.10.,1/4,3000,37.585399,127.076784,2,남향,"수퍼마켓 용도, 관리비없음",41
10,2324747108,일반상가,상가,월세,23.06.10.,1/4,3000,37.595199,127.085592,1,동향,상봉 대로변 1층 전면 상가 유동인구 꽉찬 A급 자리,33.05
11,2324770756,일반상가,상가,월세,23.06.10.,1/3,1000,37.5943,127.100414,2,서향,이면도로 안쪽 1층상가점포,33.05
12,2324748044,일반상가,상가,월세,23.06.10.,1/3,2500,37.601623,127.103184,1,남동향,착한 권리금에 컨디션 좋은 코너자리 상가,50
13,2324749023,일반상가,상가,월세,23.06.10.,3/9,5000,37.57996,127.087603,1,서향,"바닥난방,천장에어컨,내부 화장실 신축상가,사무실",29.75
14,2324746413,일반상가,상가,월세,23.06.10.,1/2,1000,37.591393,127.075395,4,남서향,"동부시장 부근, 무권리, 배달음식점, 무인점포, 네일샵, 피부관리",29.7
15,2324747383,일반상가,상가,월세,23.06.10.,1/6,3000,37.58907,127.091449,1,북향,착한 권리금의 매출 좋은 프랜차이즈 카페.,52.42
16,2324750800,일반상가,상가,월세,23.06.10.,1/5,2000,37.598593,127.098156,2,북향,"망우먹자골목, 유동인구많고 야장가능한 매출좋은 1층 상가입니다",52.8
17,2324747851,복합상가,상가,월세,23.06.10.,1/15,5000,37.595565,127.087504,2,남향,상봉역세권 신축 주상복합 1층 상가 유동인구 많음,30.1
18,2324772727,일반상가,상가,월세,23.06.10.,2/4,500,37.591456,127.079897,1,남동향,병원 앞 사거리 코너 2층 상가 와인바. 바,80
19,2324748098,복합상가,상가,월세,23.06.10.,1/15,5000,37.595565,127.087504,2,남향,상봉 역세권에 위치한 신축 1층 전면상가 여러업종 환영,29.24
0,2324743809,일반상가,상가,월세,23.06.10.,2/7,5000,37.596499,127.071774,1,동향,중화동 신축상가 대로변 2층,85.89
1,2324743235,일반상가,상가,월세,23.06.10.,1/5,2000,37.597558,127.079339,1,남향,,52.94
2,2324730688,일반상가,상가,월세,23.06.10.,1/3,2000,37.602045,127.092312,1,남향,저렴한매물.주방시설완비.평수좋고 선택범위넓은 상가,82
3,2324744102,일반상가,상가,월세,23.06.10.,1/7,5000,37.596453,127.07235,1,서향,중화동 신축 대로변 1층상가 복층으로 사용가능,34.49
4,2324738410,일반상가,상가,월세,23.06.10.,1/2,1500,37.591888,127.074891,3,북향,,33.05
5,2324744244,일반상가,상가,월세,23.06.10.,B1/4,1000,37.601421,127.077562,1,서향,중화역 도보 1분거리 가격좋은 상가입니다.,96.4
6,2324727749,일반상가,상가,매매,23.06.10.,1/6,10000,37.591635,127.091638,2,북향,모아타운시범지역내 소형상가점포,9.07
7,2324719816,일반상가,상가,월세,23.06.10.,1/3,2000,37.597772,127.078468,1,남향,태능시장동일로 이면도로변 유동인구 매우 많은 먹자골목 1층 갈비집,77.4
8,2324738254,일반상가,상가,월세,23.06.10.,1/4,3000,37.592039,127.07989,1,남동향,,135.95
9,2324744371,일반상가,상가,월세,23.06.10.,3/4,2000,37.601421,127.077562,2,서향,중화역 도보 2분거리 대로변 사거리 코너자리입니다.,101.5
10,2324727975,단지내상가,상가,매매,23.06.10.,2/35,39500,37.61486,127.077913,1,,"매매사무실  태릉입구역 더불역세권에 위치한사무실 엘베0, 주차0",46.44
11,2324735909,일반상가,상가,월세,23.06.10.,1/4,2500,37.584295,127.088629,3,,무권리 버스정류장 바로 앞 사거리코너건물 주차가능,28
12,2324723829,일반상가,상가,월세,23.06.10.,1/7,4000,37.600844,127.08719,1,동향,,153.28
13,2324743470,일반상가,상가,월세,23.06.10.,1/3,1000,37.616448,127.079336,1,동향,,26.4
14,2324744496,일반상가,상가,월세,23.06.10.,1/5,1500,37.605209,127.075222,2,동향,묵동 신축 1층 상가,44.17
15,2324735283,일반상가,상가,월세,23.06.10.,1/2,3000,37.58104,127.088725,5,서향,프랜차이즈 최상의 자리,26.11
16,2324738025,일반상가,상가,월세,23.06.10.,2/4,2000,37.592039,127.07989,1,남동향,,153.59
17,2324742858,일반상가,상가,월세,23.06.10.,B1/4,2000,37.606925,127.097583,1,북동향,인터넷쇼핑몰 창고 운동시설추천 뽀송한지하 ,98.89
18,2324744745,일반상가,상가,월세,23.06.10.,1/7,5000,37.596499,127.071774,2,동향,중화동 신축 상가 1층,61.18
19,2324720359,일반상가,상가,월세,23.06.10.,1/5,4000,37.577098,127.08604,1,서향,용마산역 8분 1층 40p 중형평수 무권리 음식점 추천 상가,136
0,2324704589,일반상가,상가,월세,23.06.10.,1/5,1000,37.604659,127.075584,1,남서향,"관리비없고, 부가세없는 저렴한 카페 추천해 드립니다.",40
1,2324710250,복합상가,상가,매매,23.06.10.,1/19,16000,37.597125,127.094369,1,북향,소액투자대비 고수익 상업지역상가로 안정적입지 배후지,17.39
2,2324693092,일반상가,상가,월세,23.06.10.,1/4,1000,37.594085,127.090361,2,서향,상봉동 먹자라인 저렴한 월세상가,39.86
3,2324718102,일반상가,상가,월세,23.06.10.,1/4,2000,37.583704,127.088564,2,서향,사가정역 5분 강력추천 대로변 무권리 1층 샐러드가게 강력추천,33.05
4,2324694871,일반상가,상가,월세,23.06.10.,3/5,3000,37.579919,127.087793,1,남동향,사가정역 초초역세권 귀한 무권리 상가 임대,66.11
5,2324718958,일반상가,상가,월세,23.06.10.,1/2,10000,37.582793,127.088366,4,동향,사가정역 2분 대로변 1층 과일가게 및 각종프렌차이즈 무권리 대박점포,66
6,2324695166,단지내상가,상가,월세,23.06.10.,1/3,2000,37.602364,127.10496,1,남서향,,57.72
7,2324675717,일반상가,상가,월세,23.06.10.,1/5,2000,37.606411,127.076593,1,북서향,묵동 위치 좋은 요식업,42.9
8,2324695972,일반상가,상가,월세,23.06.10.,1/3,2000,37.603009,127.079537,1,북향,초역세권 주방시설 완비 깔끔한 매장,33.05
9,2324689413,일반상가,상가,월세,23.06.10.,1/5,1000,37.614532,127.078865,3,북향,대로변 아파트 단지앞 접근성 및 가시성 좋은 점포 권리무,29
10,2324675516,일반상가,상가,월세,23.06.10.,1/5,1500,37.606411,127.076593,1,서향,,29.7
11,2324706007,일반상가,상가,월세,23.06.10.,1/5,6000,37.601453,127.078919,1,북향,중화역세권 도로변 코너상가,53.57
12,2324719643,일반상가,상가,월세,23.06.10.,1/4,1000,37.581581,127.089048,2,서향,사가정역 3분 사가정시장내 다용도 음식점 가능 가성비 점포,26.44
13,2324704273,일반상가,상가,월세,23.06.10.,B1/4,5000,37.583472,127.088207,1,남동향,,363.6
14,2324692008,일반상가,상가,월세,23.06.10.,B1/5,1000,37.595689,127.083951,1,북향,지하 창고 임대 수도시설 없음 8p 32p 공간 분리,135
15,2324712831,일반상가,상가,월세,23.06.10.,B1/5,1000,37.600851,127.106612,1,남향,,99
16,2324703575,일반상가,상가,월세,23.06.10.,1/5,1000,37.604659,127.075584,1,동향,중화역 6분 1층 신축급 손될곳 없는 카페 및 미용실 추천,40.93
17,2324703770,일반상가,상가,월세,23.06.10.,1/4,1000,37.591216,127.096261,2,동향,무권리 상가점포로 빨래방이나 공방 및 커피숍 추천,71.7
18,2324692635,일반상가,상가,월세,23.06.10.,1/4,6000,37.593483,127.086001,1,동향,상봉역 면목역 대로변 1층 전면노출 좋은 상가,66
19,2324703169,일반상가,상가,월세,23.06.10.,B1/5,2000,37.578551,127.08636,1,북서향,"사가정 초역세권, 완전 대로변, 유동인구 많은 노래방 추천해드립니다.",147
0,2324673364,일반상가,상가,월세,23.06.10.,1/5,2000,37.590962,127.086706,1,동향,대로변 1층 무권리 상가,27
1,2324673355,일반상가,상가,월세,23.06.10.,1/4,500,37.586076,127.078471,2,서향,"8미터 도로변,도소매점,배달음식점 강추합니다",30
2,2324670760,단지내상가,상가,월세,23.06.10.,1/2,2000,37.616499,127.079884,1,남서향,묵동 도깨비시장 골목 초입상가입니다.,29
3,2324673997,일반상가,상가,월세,23.06.10.,1/4,5000,37.593483,127.086001,5,동향,대로변 무권리 1층 상가,30
4,2324663821,일반상가,상가,월세,23.06.10.,1/6,1000,37.599723,127.095956,3,남향,"성업중인 음식점, 내부 시설 깨끗",82.14
5,2322998453,일반상가,상가,월세,23.05.30.,4/7,5000,37.599242,127.098999,3,북서향,"망우사거리 인근 대로변 , 유동인구 많은 지역, 실내화장실,",165.2
6,2322998006,일반상가,상가,월세,23.05.30.,1/7,15000,37.599242,127.098999,4,북서향,망우사거리 대로변 1층 통행량 좋은 오픈매장 주차가능,132.2
7,2322659835,복합상가,상가,매매,23.05.30.,1/10,220000,37.594912,127.088504,1,남서향,유동인구 몰리는 상봉역인근 신축건물로 유지관리비용 적고 현재월550만,141.9
8,2322933964,일반상가,상가,월세,23.05.30.,B1/4,500,37.593454,127.099956,1,북서향,,90.4
9,2322846953,일반상가,상가,월세,23.05.30.,1/4,10000,37.594703,127.094437,1,남향,대로변위치한  대형점포입니다,280
10,2322890041,일반상가,상가,월세,23.05.30.,B1/6,2000,37.580848,127.084493,1,북향,사가정인근 대로변 지층 다용도상가점포,110
11,2324644909,일반상가,상가,월세,23.06.09.,1/5,2000,37.61089,127.07582,1,동향,먹골역 안쪽 먹자 골목 라인 상가,44.4
12,2324646261,일반상가,상가,월세,23.06.09.,1/2,500,37.590727,127.094734,2,동향,"무권리, 1층 소형 점포, 주택가 사거리 입지",21
13,2324656679,일반상가,상가,월세,23.06.09.,2/5,17000,37.610144,127.077499,1,동향,먹골역출구앞.2층대형평수85.치과하기좋은자리,280
14,2324662280,일반상가,상가,월세,23.06.09.,2/9,5000,37.595385,127.088651,1,동향,"전용넓은 상가, 사무소 자리입니다",71.38
15,2324658686,일반상가,상가,월세,23.06.09.,1/5,1000,37.597362,127.095712,1,남서향,상봉역 .우림시장 근처,50
16,2324659758,일반상가,상가,월세,23.06.09.,1/3,2000,37.597528,127.100067,1,동향,대로변인접한 무권리상가.코너자리 상가로 노출상급.바로앞 건널목과정류장,49.5
17,2324662987,복합상가,상가,월세,23.06.09.,2/4,4000,37.609361,127.074158,1,남향,"972 4355 아파트정문앞 2층, 상태깨끗, 주차가능, 즉시입주가",135.59
18,2324643855,일반상가,상가,월세,23.06.09.,1/7,4000,37.600844,127.08719,1,동향,대로변. 주차O. 전용50,153.28
19,2324645389,일반상가,상가,월세,23.06.09.,1/4,2000,37.572136,127.083498,1,동향,"대로변, 권리무, 부가세별도",108.9
0,2324639734,일반상가,상가,월세,23.06.09.,1/7,3000,37.596499,127.071774,2,동향,중랑역 대로변 신축 무권리 1층,61.18
1,2324635407,복합상가,상가,월세,23.06.09.,1/4,2000,37.589487,127.074002,3,서향,대로변위치.권리금 없음.1층상가.주차가능.내부에 방있음,60
